Date,Transaction Description,Category,Amount,Type,UserID,TransactionID,Currency,Merchant,Account Name
12/24/2018,Credit Card Payment purchase in Auto Insurance,Auto Insurance,103.86,Expense,US005,APTD4644,USD,Credit Card Payment,Silver Card
6/15/2018,Credit Card Payment purchase in Mobile Phone,Mobile Phone,182.41,Income,US005,APTD4645,USD,Credit Card Payment,Platinum Card
8/18/2018,BP purchase in Restaurants,Restaurants,172.42,Expense,US003,APTD4646,USD,BP,Platinum Card
10/22/2019,Hardware Store purchase in Utilities,Utilities,123.49,Income,US004,APTD4647,USD,Hardware Store,Checking
10/15/2019,Phone Company purchase in Internet,Internet,168.4,Expense,US003,APTD4648,USD,Phone Company,Checking
7/1/2019,Credit Card Payment purchase in Auto Insurance,Auto Insurance,81.83,Income,US004,APTD4649,USD,Credit Card Payment,Platinum Card
3/21/2018,Grocery Store purchase in Utilities,Utilities,113.27,Income,US005,APTD4650,USD,Grocery Store,Platinum Card
7/2/2018,Credit Card Payment purchase in Mobile Phone,Mobile Phone,119.54,Expense,US006,APTD4651,USD,Credit Card Payment,Platinum Card
7/30/2018,Grocery Store purchase in Groceries,Groceries,166.84,Income,US006,APTD4652,USD,Grocery Store,Silver Card
2/4/2019,Grocery Store purchase in Groceries,Groceries,118.57,Income,US002,APTD4653,USD,Grocery Store,Platinum Card
5/20/2018,Internet Service Provider purchase in Restaurants,Restaurants,121.37,Income,US005,APTD4654,USD,Internet Service Provider,Platinum Card
4/13/2019,Fancy Restaurant purchase in Groceries,Groceries,67.11,Income,US004,APTD4655,USD,Fancy Restaurant,Checking
1/5/2019,Grocery Store purchase in Paycheck,Paycheck,66.45,Expense,US005,APTD4656,USD,Grocery Store,Checking
10/10/2019,Netflix purchase in Coffee Shops,Coffee Shops,98.63,Expense,US006,APTD4657,USD,Netflix,Silver Card
6/24/2019,Fancy Restaurant purchase in Haircut,Haircut,124.27,Expense,US003,APTD4658,USD,Fancy Restaurant,Platinum Card
5/24/2019,Starbucks purchase in Credit Card Payment,Credit Card Payment,89.27,Expense,US004,APTD4659,USD,Starbucks,Silver Card
5/24/2018,Grocery Store purchase in Utilities,Utilities,108.81,Income,US002,APTD4660,USD,Grocery Store,Checking
12/17/2018,Credit Card Payment purchase in Credit Card Payment,Credit Card Payment,163.57,Expense,US004,APTD4661,USD,Credit Card Payment,Silver Card
4/17/2019,Credit Card Payment purchase in Credit Card Payment,Credit Card Payment,168.72,Income,US005,APTD4662,USD,Credit Card Payment,Checking
5/15/2019,Grocery Store purchase in Utilities,Utilities,131.57,Income,US004,APTD4663,USD,Grocery Store,Checking
2/17/2019,Starbucks purchase in Auto Insurance,Auto Insurance,154.02,Expense,US006,APTD4664,USD,Starbucks,Silver Card
11/2/2019,Credit Card Payment purchase in Utilities,Utilities,139.92,Income,US002,APTD4665,USD,Credit Card Payment,Silver Card
5/18/2019,Credit Card Payment purchase in Credit Card Payment,Credit Card Payment,78.19,Expense,US005,APTD4666,USD,Credit Card Payment,Silver Card
2/8/2018,Starbucks purchase in Shopping,Shopping,139.18,Expense,US006,APTD4667,USD,Starbucks,Platinum Card
12/15/2018,Grocery Store purchase in Shopping,Shopping,140.31,Expense,US006,APTD4668,USD,Grocery Store,Silver Card
6/14/2018,Mike's Construction Co. purchase in Gas & Fuel,Gas & Fuel,191.07,Income,US002,APTD4669,USD,Mike's Construction Co.,Checking
2/4/2019,Thai Restaurant purchase in Groceries,Groceries,123.19,Income,US003,APTD4670,USD,Thai Restaurant,Checking
8/9/2018,Mortgage Payment purchase in Groceries,Groceries,87.2,Expense,US003,APTD4671,USD,Mortgage Payment,Silver Card
9/18/2018,Credit Card Payment purchase in Shopping,Shopping,176.21,Income,US005,APTD4672,USD,Credit Card Payment,Silver Card
4/23/2019,Amazon purchase in Groceries,Groceries,194.22,Income,US003,APTD4673,USD,Amazon,Platinum Card
6/13/2018,American Tavern purchase in Shopping,Shopping,162.42,Income,US005,APTD4674,USD,American Tavern,Silver Card
8/8/2018,Credit Card Payment purchase in Shopping,Shopping,103.02,Income,US002,APTD4675,USD,Credit Card Payment,Platinum Card
10/10/2018,Credit Card Payment purchase in Paycheck,Paycheck,167.73,Income,US006,APTD4676,USD,Credit Card Payment,Silver Card
1/2/2019,Spotify purchase in Credit Card Payment,Credit Card Payment,136.11,Expense,US006,APTD4677,USD,Spotify,Checking
8/21/2019,Grocery Store purchase in Credit Card Payment,Credit Card Payment,70.04,Income,US004,APTD4678,USD,Grocery Store,Platinum Card
9/22/2019,State Farm purchase in Gas & Fuel,Gas & Fuel,183.87,Income,US002,APTD4679,USD,State Farm,Platinum Card
5/13/2019,State Farm purchase in Home Improvement,Home Improvement,79.04,Income,US005,APTD4680,USD,State Farm,Platinum Card
11/25/2018,Roadside Diner purchase in Restaurants,Restaurants,160.75,Income,US004,APTD4681,USD,Roadside Diner,Checking
3/24/2019,Brunch Restaurant purchase in Credit Card Payment,Credit Card Payment,46.18,Expense,US002,APTD4682,USD,Brunch Restaurant,Checking
1/21/2019,Grocery Store purchase in Utilities,Utilities,18.2,Expense,US004,APTD4683,USD,Grocery Store,Platinum Card
5/13/2019,Brewing Company purchase in Restaurants,Restaurants,179.61,Income,US003,APTD4684,USD,Brewing Company,Platinum Card
10/12/2018,Biweekly Paycheck purchase in Groceries,Groceries,25.14,Income,US005,APTD4685,USD,Biweekly Paycheck,Platinum Card
10/13/2018,Starbucks purchase in Paycheck,Paycheck,46.18,Expense,US002,APTD4686,USD,Starbucks,Checking
12/4/2018,Credit Card Payment purchase in Credit Card Payment,Credit Card Payment,130.89,Expense,US005,APTD4687,USD,Credit Card Payment,Silver Card
1/24/2019,City Water Charges purchase in Internet,Internet,178.74,Expense,US004,APTD4688,USD,City Water Charges,Silver Card
6/28/2019,Internet Service Provider purchase in Mortgage & Rent,Mortgage & Rent,67.41,Income,US005,APTD4689,USD,Internet Service Provider,Platinum Card
8/5/2018,Credit Card Payment purchase in Paycheck,Paycheck,190.49,Income,US003,APTD4690,USD,Credit Card Payment,Platinum Card
12/7/2018,Hardware Store purchase in Credit Card Payment,Credit Card Payment,72.66,Expense,US002,APTD4691,USD,Hardware Store,Platinum Card
9/10/2019,Credit Card Payment purchase in Paycheck,Paycheck,147.87,Expense,US004,APTD4692,USD,Credit Card Payment,Silver Card
1/2/2019,Hardware Store purchase in Restaurants,Restaurants,1.24,Income,US005,APTD4693,USD,Hardware Store,Checking
8/30/2018,State Farm purchase in Movies & DVDs,Movies & DVDs,176.04,Expense,US006,APTD4694,USD,State Farm,Checking
5/15/2019,Mexican Restaurant purchase in Utilities,Utilities,6.27,Income,US006,APTD4695,USD,Mexican Restaurant,Checking
8/27/2019,Fancy Restaurant purchase in Alcohol & Bars,Alcohol & Bars,86.92,Expense,US002,APTD4696,USD,Fancy Restaurant,Checking
4/23/2019,Internet Service Provider purchase in Music,Music,98.7,Income,US005,APTD4697,USD,Internet Service Provider,Checking
7/6/2019,State Farm purchase in Restaurants,Restaurants,121.7,Expense,US004,APTD4698,USD,State Farm,Checking
1/4/2019,Roadside Diner purchase in Auto Insurance,Auto Insurance,103.31,Income,US004,APTD4699,USD,Roadside Diner,Silver Card
10/19/2018,Power Company purchase in Gas & Fuel,Gas & Fuel,109.49,Expense,US002,APTD4700,USD,Power Company,Silver Card
5/30/2018,American Tavern purchase in Coffee Shops,Coffee Shops,69.49,Expense,US006,APTD4701,USD,American Tavern,Platinum Card
11/5/2018,Phone Company purchase in Restaurants,Restaurants,138.91,Expense,US003,APTD4702,USD,Phone Company,Platinum Card
8/2/2018,City Water Charges purchase in Credit Card Payment,Credit Card Payment,80.74,Income,US005,APTD4703,USD,City Water Charges,Silver Card
11/14/2018,Grocery Store purchase in Credit Card Payment,Credit Card Payment,58.79,Income,US003,APTD4704,USD,Grocery Store,Platinum Card
7/20/2019,Gas Company purchase in Groceries,Groceries,70.49,Income,US004,APTD4705,USD,Gas Company,Platinum Card
7/1/2018,Netflix purchase in Coffee Shops,Coffee Shops,10.68,Income,US003,APTD4706,USD,Netflix,Platinum Card
12/26/2018,Credit Card Payment purchase in Shopping,Shopping,103.46,Income,US004,APTD4707,USD,Credit Card Payment,Platinum Card
4/30/2019,Grocery Store purchase in Movies & DVDs,Movies & DVDs,192.13,Expense,US002,APTD4708,USD,Grocery Store,Platinum Card
11/8/2018,Gas Company purchase in Mortgage & Rent,Mortgage & Rent,73.47,Income,US003,APTD4709,USD,Gas Company,Silver Card
1/3/2019,Credit Card Payment purchase in Utilities,Utilities,179.21,Income,US004,APTD4710,USD,Credit Card Payment,Checking
5/1/2018,Starbucks purchase in Auto Insurance,Auto Insurance,99.06,Income,US002,APTD4711,USD,Starbucks,Platinum Card
4/14/2018,Mediterranean Restaurant purchase in Fast Food,Fast Food,67.03,Expense,US006,APTD4712,USD,Mediterranean Restaurant,Platinum Card
9/4/2018,Greek Restaurant purchase in Credit Card Payment,Credit Card Payment,177.48,Expense,US003,APTD4713,USD,Greek Restaurant,Silver Card
5/3/2019,QuikTrip purchase in Auto Insurance,Auto Insurance,163.57,Income,US005,APTD4714,USD,QuikTrip,Silver Card
10/1/2019,State Farm purchase in Groceries,Groceries,86.33,Income,US004,APTD4715,USD,State Farm,Silver Card
9/12/2018,Hardware Store purchase in Credit Card Payment,Credit Card Payment,104.82,Expense,US006,APTD4716,USD,Hardware Store,Platinum Card
8/2/2018,Hardware Store purchase in Paycheck,Paycheck,76.33,Income,US003,APTD4717,USD,Hardware Store,Checking
3/7/2019,Grocery Store purchase in Groceries,Groceries,145.61,Expense,US006,APTD4718,USD,Grocery Store,Silver Card
5/17/2019,Starbucks purchase in Movies & DVDs,Movies & DVDs,25.35,Expense,US005,APTD4719,USD,Starbucks,Checking
11/20/2018,Phone Company purchase in Credit Card Payment,Credit Card Payment,183.91,Income,US006,APTD4720,USD,Phone Company,Platinum Card
4/29/2019,Gas Company purchase in Credit Card Payment,Credit Card Payment,99.72,Income,US003,APTD4721,USD,Gas Company,Checking
9/13/2018,Credit Card Payment purchase in Paycheck,Paycheck,98.15,Expense,US003,APTD4722,USD,Credit Card Payment,Platinum Card
8/29/2018,Grocery Store purchase in Groceries,Groceries,192.74,Expense,US006,APTD4723,USD,Grocery Store,Platinum Card
5/19/2018,Grocery Store purchase in Mortgage & Rent,Mortgage & Rent,34.66,Expense,US004,APTD4724,USD,Grocery Store,Platinum Card
12/1/2018,Grocery Store purchase in Utilities,Utilities,132.88,Income,US002,APTD4725,USD,Grocery Store,Platinum Card
1/23/2018,BP purchase in Groceries,Groceries,140.06,Income,US006,APTD4726,USD,BP,Platinum Card
8/12/2018,Internet Service Provider purchase in Haircut,Haircut,48.7,Expense,US004,APTD4727,USD,Internet Service Provider,Platinum Card
4/17/2018,Credit Card Payment purchase in Restaurants,Restaurants,179.4,Expense,US003,APTD4728,USD,Credit Card Payment,Checking
8/26/2018,Grocery Store purchase in Movies & DVDs,Movies & DVDs,59.27,Income,US002,APTD4729,USD,Grocery Store,Platinum Card
2/2/2019,Credit Card Payment purchase in Movies & DVDs,Movies & DVDs,26.96,Income,US004,APTD4730,USD,Credit Card Payment,Platinum Card
9/19/2018,Biweekly Paycheck purchase in Home Improvement,Home Improvement,83.14,Expense,US004,APTD4731,USD,Biweekly Paycheck,Platinum Card
10/14/2019,Thai Restaurant purchase in Groceries,Groceries,130.64,Income,US002,APTD4732,USD,Thai Restaurant,Platinum Card
6/22/2018,Credit Card Payment purchase in Credit Card Payment,Credit Card Payment,66.88,Expense,US006,APTD4733,USD,Credit Card Payment,Checking
8/29/2019,Credit Card Payment purchase in Home Improvement,Home Improvement,18.32,Expense,US005,APTD4734,USD,Credit Card Payment,Checking
1/26/2019,Credit Card Payment purchase in Home Improvement,Home Improvement,127.31,Income,US003,APTD4735,USD,Credit Card Payment,Silver Card
8/7/2018,Movie Theater purchase in Alcohol & Bars,Alcohol & Bars,65.52,Income,US006,APTD4736,USD,Movie Theater,Checking
7/6/2018,Gas Company purchase in Shopping,Shopping,79.74,Income,US003,APTD4737,USD,Gas Company,Checking
10/7/2018,Mediterranean Restaurant purchase in Internet,Internet,96.57,Expense,US002,APTD4738,USD,Mediterranean Restaurant,Checking
1/30/2019,Japanese Restaurant purchase in Groceries,Groceries,123.34,Expense,US003,APTD4739,USD,Japanese Restaurant,Platinum Card
11/26/2018,Chick-Fil-A purchase in Alcohol & Bars,Alcohol & Bars,119.1,Expense,US003,APTD4740,USD,Chick-Fil-A,Checking
10/26/2019,Credit Card Payment purchase in Paycheck,Paycheck,40.44,Income,US006,APTD4741,USD,Credit Card Payment,Checking
10/26/2019,Starbucks purchase in Home Improvement,Home Improvement,154.1,Expense,US003,APTD4742,USD,Starbucks,Platinum Card
5/29/2019,Phone Company purchase in Credit Card Payment,Credit Card Payment,82.39,Income,US002,APTD4743,USD,Phone Company,Platinum Card
2/19/2019,Biweekly Paycheck purchase in Groceries,Groceries,170.41,Income,US002,APTD4744,USD,Biweekly Paycheck,Checking
6/6/2018,Gas Company purchase in Utilities,Utilities,75.47,Income,US003,APTD4745,USD,Gas Company,Platinum Card
7/24/2019,Grocery Store purchase in Utilities,Utilities,127.78,Expense,US004,APTD4746,USD,Grocery Store,Silver Card
11/28/2018,Amazon purchase in Credit Card Payment,Credit Card Payment,195.99,Income,US003,APTD4747,USD,Amazon,Platinum Card
2/10/2018,Grocery Store purchase in Shopping,Shopping,52.21,Income,US006,APTD4748,USD,Grocery Store,Platinum Card
6/5/2018,Mediterranean Restaurant purchase in Haircut,Haircut,165.02,Income,US005,APTD4749,USD,Mediterranean Restaurant,Silver Card
3/9/2019,City Water Charges purchase in Electronics & Software,Electronics & Software,14.37,Expense,US004,APTD4750,USD,City Water Charges,Silver Card
7/3/2019,Power Company purchase in Auto Insurance,Auto Insurance,183.42,Income,US002,APTD4751,USD,Power Company,Checking
3/23/2019,City Water Charges purchase in Fast Food,Fast Food,190.04,Expense,US002,APTD4752,USD,City Water Charges,Platinum Card
4/8/2018,Japanese Restaurant purchase in Gas & Fuel,Gas & Fuel,67.47,Income,US004,APTD4753,USD,Japanese Restaurant,Silver Card
3/4/2018,Wendy's purchase in Restaurants,Restaurants,139.04,Income,US002,APTD4754,USD,Wendy's,Silver Card
5/6/2019,QuikTrip purchase in Restaurants,Restaurants,103.39,Expense,US006,APTD4755,USD,QuikTrip,Silver Card
5/17/2019,Grocery Store purchase in Groceries,Groceries,152.31,Expense,US006,APTD4756,USD,Grocery Store,Platinum Card
11/10/2018,Grocery Store purchase in Groceries,Groceries,53.04,Expense,US003,APTD4757,USD,Grocery Store,Platinum Card
1/2/2019,Credit Card Payment purchase in Home Improvement,Home Improvement,151.32,Income,US006,APTD4758,USD,Credit Card Payment,Platinum Card
8/27/2019,Credit Card Payment purchase in Alcohol & Bars,Alcohol & Bars,78.47,Income,US004,APTD4759,USD,Credit Card Payment,Checking
8/15/2018,Biweekly Paycheck purchase in Paycheck,Paycheck,195.85,Income,US002,APTD4760,USD,Biweekly Paycheck,Checking
4/4/2019,Credit Card Payment purchase in Groceries,Groceries,164.91,Expense,US006,APTD4761,USD,Credit Card Payment,Checking
2/15/2018,Internet Service Provider purchase in Utilities,Utilities,44.67,Expense,US002,APTD4762,USD,Internet Service Provider,Silver Card
8/11/2018,Barbershop purchase in Credit Card Payment,Credit Card Payment,100.35,Expense,US006,APTD4763,USD,Barbershop,Checking
5/4/2018,Hardware Store purchase in Alcohol & Bars,Alcohol & Bars,4.94,Income,US005,APTD4764,USD,Hardware Store,Silver Card
2/16/2018,Spotify purchase in Restaurants,Restaurants,94.01,Income,US006,APTD4765,USD,Spotify,Checking
3/4/2019,Amazon purchase in Movies & DVDs,Movies & DVDs,111.62,Income,US002,APTD4766,USD,Amazon,Checking
4/28/2019,Phone Company purchase in Credit Card Payment,Credit Card Payment,160.8,Income,US003,APTD4767,USD,Phone Company,Checking
4/18/2019,Grocery Store purchase in Credit Card Payment,Credit Card Payment,166.37,Expense,US002,APTD4768,USD,Grocery Store,Checking
1/16/2018,Biweekly Paycheck purchase in Coffee Shops,Coffee Shops,157.82,Expense,US006,APTD4769,USD,Biweekly Paycheck,Platinum Card
9/20/2019,Grocery Store purchase in Paycheck,Paycheck,159.77,Expense,US005,APTD4770,USD,Grocery Store,Checking
5/27/2018,Power Company purchase in Credit Card Payment,Credit Card Payment,70.87,Income,US005,APTD4771,USD,Power Company,Platinum Card
3/9/2018,BBQ Restaurant purchase in Restaurants,Restaurants,39.04,Expense,US005,APTD4772,USD,BBQ Restaurant,Platinum Card
4/17/2019,Credit Card Payment purchase in Credit Card Payment,Credit Card Payment,146.89,Income,US004,APTD4773,USD,Credit Card Payment,Platinum Card
5/30/2019,Brunch Restaurant purchase in Utilities,Utilities,65.73,Income,US003,APTD4774,USD,Brunch Restaurant,Platinum Card
1/7/2019,Hardware Store purchase in Credit Card Payment,Credit Card Payment,99.36,Expense,US004,APTD4775,USD,Hardware Store,Checking
11/28/2018,QuikTrip purchase in Home Improvement,Home Improvement,129.44,Expense,US003,APTD4776,USD,QuikTrip,Checking
3/2/2019,Gas Company purchase in Utilities,Utilities,186.88,Income,US002,APTD4777,USD,Gas Company,Checking
10/15/2019,Gas Company purchase in Utilities,Utilities,118.45,Expense,US002,APTD4778,USD,Gas Company,Silver Card
8/15/2018,Starbucks purchase in Auto Insurance,Auto Insurance,98.41,Income,US006,APTD4779,USD,Starbucks,Checking
4/22/2018,Starbucks purchase in Music,Music,10.08,Income,US003,APTD4780,USD,Starbucks,Platinum Card
9/10/2019,Phone Company purchase in Groceries,Groceries,86.44,Income,US002,APTD4781,USD,Phone Company,Platinum Card
7/22/2018,Grocery Store purchase in Groceries,Groceries,168.64,Income,US006,APTD4782,USD,Grocery Store,Platinum Card
6/4/2018,Credit Card Payment purchase in Mortgage & Rent,Mortgage & Rent,111.09,Expense,US004,APTD4783,USD,Credit Card Payment,Silver Card
9/6/2019,Gas Company purchase in Groceries,Groceries,2.81,Expense,US006,APTD4784,USD,Gas Company,Checking
1/14/2019,Netflix purchase in Credit Card Payment,Credit Card Payment,48.99,Income,US002,APTD4785,USD,Netflix,Checking
1/17/2018,Biweekly Paycheck purchase in Credit Card Payment,Credit Card Payment,6.58,Expense,US003,APTD4786,USD,Biweekly Paycheck,Platinum Card
7/22/2019,QuikTrip purchase in Credit Card Payment,Credit Card Payment,141.43,Expense,US002,APTD4787,USD,QuikTrip,Checking
6/19/2018,Biweekly Paycheck purchase in Groceries,Groceries,134,Expense,US004,APTD4788,USD,Biweekly Paycheck,Platinum Card
6/28/2018,Amazon purchase in Credit Card Payment,Credit Card Payment,4.57,Income,US004,APTD4789,USD,Amazon,Platinum Card
10/8/2018,Spotify purchase in Internet,Internet,134.83,Income,US004,APTD4790,USD,Spotify,Platinum Card
2/8/2019,Power Company purchase in Internet,Internet,88.12,Expense,US002,APTD4791,USD,Power Company,Checking
11/28/2018,Amazon purchase in Paycheck,Paycheck,95.15,Income,US005,APTD4792,USD,Amazon,Checking
4/6/2018,Netflix purchase in Groceries,Groceries,100.36,Expense,US003,APTD4793,USD,Netflix,Checking
11/30/2019,Internet Service Provider purchase in Mortgage & Rent,Mortgage & Rent,41.06,Income,US002,APTD4794,USD,Internet Service Provider,Checking
1/22/2019,Credit Card Payment purchase in Home Improvement,Home Improvement,80.97,Expense,US002,APTD4795,USD,Credit Card Payment,Platinum Card
5/18/2018,City Water Charges purchase in Credit Card Payment,Credit Card Payment,93.96,Income,US004,APTD4796,USD,City Water Charges,Platinum Card
7/13/2018,Bakery Place purchase in Utilities,Utilities,7.91,Expense,US006,APTD4797,USD,Bakery Place,Silver Card
10/18/2019,Biweekly Paycheck purchase in Utilities,Utilities,173.55,Expense,US002,APTD4798,USD,Biweekly Paycheck,Platinum Card
4/24/2019,City Water Charges purchase in Groceries,Groceries,34.46,Income,US003,APTD4799,USD,City Water Charges,Platinum Card
12/3/2018,Grocery Store purchase in Auto Insurance,Auto Insurance,85.36,Expense,US004,APTD4800,USD,Grocery Store,Checking
12/1/2018,Credit Card Payment purchase in Mobile Phone,Mobile Phone,76.32,Expense,US006,APTD4801,USD,Credit Card Payment,Platinum Card
11/26/2018,Roadside Diner purchase in Utilities,Utilities,35.38,Income,US005,APTD4802,USD,Roadside Diner,Platinum Card
11/28/2018,Brunch Restaurant purchase in Electronics & Software,Electronics & Software,135.46,Income,US005,APTD4803,USD,Brunch Restaurant,Platinum Card
10/6/2019,Credit Card Payment purchase in Groceries,Groceries,82.46,Income,US004,APTD4804,USD,Credit Card Payment,Silver Card
7/1/2018,Brunch Restaurant purchase in Restaurants,Restaurants,81.85,Income,US002,APTD4805,USD,Brunch Restaurant,Silver Card
7/6/2019,Grocery Store purchase in Restaurants,Restaurants,11.7,Income,US003,APTD4806,USD,Grocery Store,Checking
5/24/2019,Grocery Store purchase in Utilities,Utilities,63.86,Income,US004,APTD4807,USD,Grocery Store,Checking
8/2/2018,State Farm purchase in Credit Card Payment,Credit Card Payment,167.5,Expense,US006,APTD4808,USD,State Farm,Checking
3/31/2018,Netflix purchase in Shopping,Shopping,197.4,Income,US005,APTD4809,USD,Netflix,Silver Card
6/9/2019,Grocery Store purchase in Groceries,Groceries,155.89,Expense,US006,APTD4810,USD,Grocery Store,Platinum Card
7/20/2019,State Farm purchase in Credit Card Payment,Credit Card Payment,106.06,Expense,US006,APTD4811,USD,State Farm,Platinum Card
9/2/2019,Credit Card Payment purchase in Credit Card Payment,Credit Card Payment,87.21,Expense,US005,APTD4812,USD,Credit Card Payment,Platinum Card
12/7/2018,American Tavern purchase in Music,Music,72.81,Expense,US003,APTD4813,USD,American Tavern,Platinum Card
6/26/2018,Credit Card Payment purchase in Shopping,Shopping,15.09,Expense,US002,APTD4814,USD,Credit Card Payment,Platinum Card
7/30/2019,American Tavern purchase in Alcohol & Bars,Alcohol & Bars,169.41,Income,US004,APTD4815,USD,American Tavern,Checking
1/7/2019,Grocery Store purchase in Music,Music,120.91,Expense,US003,APTD4816,USD,Grocery Store,Checking
8/26/2019,QuikTrip purchase in Gas & Fuel,Gas & Fuel,99.07,Expense,US004,APTD4817,USD,QuikTrip,Silver Card
8/24/2018,Gas Company purchase in Credit Card Payment,Credit Card Payment,75.18,Income,US006,APTD4818,USD,Gas Company,Silver Card
9/3/2019,Credit Card Payment purchase in Shopping,Shopping,7.08,Income,US004,APTD4819,USD,Credit Card Payment,Platinum Card
1/2/2019,Credit Card Payment purchase in Restaurants,Restaurants,86.19,Income,US002,APTD4820,USD,Credit Card Payment,Platinum Card
4/2/2019,Brewing Company purchase in Credit Card Payment,Credit Card Payment,44.85,Expense,US004,APTD4821,USD,Brewing Company,Platinum Card
9/11/2019,Thai Restaurant purchase in Music,Music,150.84,Income,US003,APTD4822,USD,Thai Restaurant,Silver Card
2/14/2018,Biweekly Paycheck purchase in Restaurants,Restaurants,32.5,Expense,US002,APTD4823,USD,Biweekly Paycheck,Platinum Card
1/30/2019,Grocery Store purchase in Shopping,Shopping,169.74,Income,US003,APTD4824,USD,Grocery Store,Checking
5/12/2018,Biweekly Paycheck purchase in Mobile Phone,Mobile Phone,139.92,Income,US004,APTD4825,USD,Biweekly Paycheck,Platinum Card
9/22/2019,Grocery Store purchase in Mortgage & Rent,Mortgage & Rent,90.1,Expense,US006,APTD4826,USD,Grocery Store,Silver Card
3/28/2019,Netflix purchase in Groceries,Groceries,6.77,Income,US002,APTD4827,USD,Netflix,Checking
1/16/2019,BP purchase in Credit Card Payment,Credit Card Payment,75.74,Income,US003,APTD4828,USD,BP,Silver Card
8/28/2019,Credit Card Payment purchase in Coffee Shops,Coffee Shops,22.86,Expense,US006,APTD4829,USD,Credit Card Payment,Checking
11/5/2019,Hardware Store purchase in Coffee Shops,Coffee Shops,16.02,Expense,US006,APTD4830,USD,Hardware Store,Checking
12/1/2018,Amazon purchase in Internet,Internet,111.27,Income,US003,APTD4831,USD,Amazon,Silver Card
1/15/2019,Pizza Place purchase in Credit Card Payment,Credit Card Payment,196.34,Expense,US002,APTD4832,USD,Pizza Place,Checking
3/17/2019,Amazon purchase in Credit Card Payment,Credit Card Payment,177.42,Income,US003,APTD4833,USD,Amazon,Platinum Card
4/8/2018,American Tavern purchase in Alcohol & Bars,Alcohol & Bars,24.19,Income,US003,APTD4834,USD,American Tavern,Checking
8/25/2018,Netflix purchase in Shopping,Shopping,125.24,Expense,US006,APTD4835,USD,Netflix,Checking
4/11/2019,Barbershop purchase in Credit Card Payment,Credit Card Payment,150.78,Expense,US003,APTD4836,USD,Barbershop,Platinum Card
4/8/2018,Grocery Store purchase in Restaurants,Restaurants,18.9,Expense,US005,APTD4837,USD,Grocery Store,Silver Card
4/29/2019,Brewing Company purchase in Home Improvement,Home Improvement,172.15,Expense,US002,APTD4838,USD,Brewing Company,Checking
10/17/2018,Starbucks purchase in Paycheck,Paycheck,65.25,Expense,US002,APTD4839,USD,Starbucks,Platinum Card
2/14/2019,Credit Card Payment purchase in Shopping,Shopping,87.87,Expense,US003,APTD4840,USD,Credit Card Payment,Checking
10/16/2018,Starbucks purchase in Restaurants,Restaurants,113.44,Expense,US003,APTD4841,USD,Starbucks,Platinum Card
4/7/2018,Credit Card Payment purchase in Utilities,Utilities,7.27,Income,US003,APTD4842,USD,Credit Card Payment,Silver Card
9/5/2019,Spotify purchase in Paycheck,Paycheck,179.46,Income,US004,APTD4843,USD,Spotify,Platinum Card
3/21/2018,Amazon purchase in Paycheck,Paycheck,26.48,Expense,US005,APTD4844,USD,Amazon,Platinum Card
1/10/2019,Biweekly Paycheck purchase in Credit Card Payment,Credit Card Payment,63.65,Expense,US003,APTD4845,USD,Biweekly Paycheck,Silver Card
8/16/2019,Spotify purchase in Groceries,Groceries,70.5,Income,US005,APTD4846,USD,Spotify,Platinum Card
9/4/2018,Credit Card Payment purchase in Mortgage & Rent,Mortgage & Rent,16.93,Expense,US003,APTD4847,USD,Credit Card Payment,Platinum Card
9/19/2018,Grocery Store purchase in Coffee Shops,Coffee Shops,155.15,Income,US002,APTD4848,USD,Grocery Store,Silver Card
2/26/2018,Mexican Restaurant purchase in Credit Card Payment,Credit Card Payment,156.09,Expense,US003,APTD4849,USD,Mexican Restaurant,Silver Card
4/2/2018,Grocery Store purchase in Credit Card Payment,Credit Card Payment,34.55,Expense,US002,APTD4850,USD,Grocery Store,Platinum Card
1/28/2019,Barbershop purchase in Restaurants,Restaurants,25.92,Expense,US004,APTD4851,USD,Barbershop,Platinum Card
6/28/2018,City Water Charges purchase in Mobile Phone,Mobile Phone,93.53,Expense,US003,APTD4852,USD,City Water Charges,Checking
6/29/2019,Grocery Store purchase in Auto Insurance,Auto Insurance,22.43,Income,US006,APTD4853,USD,Grocery Store,Silver Card
4/26/2018,State Farm purchase in Groceries,Groceries,6.01,Expense,US006,APTD4854,USD,State Farm,Platinum Card
7/8/2019,State Farm purchase in Paycheck,Paycheck,130.87,Income,US003,APTD4855,USD,State Farm,Platinum Card
3/5/2019,Shell purchase in Auto Insurance,Auto Insurance,35.61,Income,US004,APTD4856,USD,Shell,Checking
7/9/2019,Credit Card Payment purchase in Gas & Fuel,Gas & Fuel,11.3,Income,US005,APTD4857,USD,Credit Card Payment,Platinum Card
4/28/2018,Brewing Company purchase in Shopping,Shopping,139.58,Income,US002,APTD4858,USD,Brewing Company,Silver Card
3/4/2018,Power Company purchase in Utilities,Utilities,163.31,Expense,US003,APTD4859,USD,Power Company,Silver Card
8/23/2019,Biweekly Paycheck purchase in Restaurants,Restaurants,31.08,Expense,US005,APTD4860,USD,Biweekly Paycheck,Checking
6/14/2019,Credit Card Payment purchase in Alcohol & Bars,Alcohol & Bars,26.71,Income,US004,APTD4861,USD,Credit Card Payment,Platinum Card
